ca_finance1_cocode|ca_company_name|ca_finance1_year|ca_ann_rep_months|ca_fs_format|ca_sale_of_goods|ca_export_incentives|ca_salaries_bonus_pf|ca_long_term_borrowings|ca_curr_portion_lt_borrowings|ca_gross_fixed_ast_addn|ca_gross_intangible_assets_tot_addn|ca_gross_fixed_ast_addn|ca_cf_net_frm_op_activity|ca_export_goods
371638|MALBROS INTERNATIONAL PVT. LTD.|20160331|12|IGAAP|1512.9000|NA|32.5000|284.7000|NA|125.5000|NA|125.5000|304.6000|56.0000
371638|MALBROS INTERNATIONAL PVT. LTD.|20170331|12|IGAAP|1996.7000|NA|33.1000|347.1000|NA|90.4000|NA|90.4000|361.0000|45.7000
371638|MALBROS INTERNATIONAL PVT. LTD.|20180331|12|IGAAP|2036.4000|NA|61.0000|140.1000|NA|42.4000|NA|42.4000|NA|NA
371638|MALBROS INTERNATIONAL PVT. LTD.|20190331|12|IGAAP|1961.1000|NA|64.5000|176.8000|NA|151.7000|NA|151.7000|NA|NA
371638|MALBROS INTERNATIONAL PVT. LTD.|20200331|12|IGAAP|2056.7000|NA|71.6000|118.4000|NA|23.4000|NA|23.4000|NA|NA
371638|MALBROS INTERNATIONAL PVT. LTD.|20210331|12|IGAAP|2241.4000|NA|76.7000|377.1000|NA|1.9000|NA|1.9000|NA|NA
371638|MALBROS INTERNATIONAL PVT. LTD.|20220331|12|IGAAP|2896.1000|NA|115.4000|1651.0000|NA|1562.4000|NA|1562.4000|NA|NA
372129|SURYA PROCESSED FOOD PVT. LTD.|20170331|12|IGAAP|1553.5000|NA|51.8000|NA|NA|304.6000|NA|304.6000|330.2000|NA
372129|SURYA PROCESSED FOOD PVT. LTD.|20180331|12|INDAS|1697.8000|NA|68.9000|2.9000|NA|360.1000|NA|360.1000|187.0000|NA
372129|SURYA PROCESSED FOOD PVT. LTD.|20190331|12|INDAS|2496.1000|NA|145.4000|2.0000|NA|155.8000|NA|155.8000|46.3000|NA
372129|SURYA PROCESSED FOOD PVT. LTD.|20200331|12|INDAS|3016.6000|NA|160.6000|1.1000|NA|138.8000|NA|138.8000|380.0000|NA
372129|SURYA PROCESSED FOOD PVT. LTD.|20210331|12|INDAS|3638.1000|NA|141.8000|172.5000|NA|149.1000|NA|149.1000|-361.9000|NA
372129|SURYA PROCESSED FOOD PVT. LTD.|20220331|12|INDAS|4304.9000|NA|180.8000|115.0000|NA|96.5000|NA|96.5000|646.5000|NA
372137|LOHIYA EDIBLE OILS PVT. LTD.|20160331|12|IGAAP|NA|NA|105.7000|373.5000|NA|40.4000|NA|40.4000|NA|NA
372137|LOHIYA EDIBLE OILS PVT. LTD.|20170331|12|IGAAP|13442.7000|NA|104.3000|336.1000|NA|207.3000|35.3000|207.3000|12.5000|NA
372137|LOHIYA EDIBLE OILS PVT. LTD.|20180331|12|IGAAP|14835.2000|NA|115.7000|295.5000|NA|NA|NA|NA|193.6000|NA
372137|LOHIYA EDIBLE OILS PVT. LTD.|20190331|12|IGAAP|16154.2000|NA|120.6000|257.6000|NA|123.3000|NA|123.3000|1.6000|NA
372137|LOHIYA EDIBLE OILS PVT. LTD.|20200331|12|IGAAP|12851.4000|NA|113.5000|327.1000|NA|44.1000|NA|44.1000|286.7000|NA
372137|LOHIYA EDIBLE OILS PVT. LTD.|20210331|12|IGAAP|19882.3000|NA|130.0000|337.1000|25.6000|NA|NA|NA|63.2000|NA
372137|LOHIYA EDIBLE OILS PVT. LTD.|20220331|12|IGAAP|18615.2000|NA|176.1000|398.2000|18.1000|91.1000|NA|91.1000|-41.0000|NA
372703|KUMAUN GARHWAL INFRASTRUCTURAL INDL. CORPN. PVT. LTD.|20160331|12|IGAAP|2.7000|NA|0.2000|NA|NA|NA|NA|NA|3.2000|NA
372703|KUMAUN GARHWAL INFRASTRUCTURAL INDL. CORPN. PVT. LTD.|20170331|12|IGAAP|2.8000|NA|NA|1.0000|NA|NA|NA|NA|6.7000|NA
372703|KUMAUN GARHWAL INFRASTRUCTURAL INDL. CORPN. PVT. LTD.|20180331|12|IGAAP|3.3000|NA|NA|1.0000|NA|48.6000|46.0000|48.6000|7.2000|NA
372703|KUMAUN GARHWAL INFRASTRUCTURAL INDL. CORPN. PVT. LTD.|20190331|12|IGAAP|1.6000|NA|NA|1.0000|NA|NA|NA|NA|6.5000|NA
372703|KUMAUN GARHWAL INFRASTRUCTURAL INDL. CORPN. PVT. LTD.|20200331|12|IGAAP|1.9000|NA|NA|NA|NA|NA|NA|NA|-11.2000|NA
372703|KUMAUN GARHWAL INFRASTRUCTURAL INDL. CORPN. PVT. LTD.|20210331|12|IGAAP|1.6000|NA|NA|NA|NA|NA|NA|NA|-4.7000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20160331|12|INDAS|89190.5000|25.4000|4243.0000|3062.4000|NA|2596.8000|48.1000|2596.8000|6755.1000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20170331|12|INDAS|96091.5000|577.9000|4415.6000|5874.3000|NA|3355.1000|28.1000|3355.1000|4105.8000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20180331|12|INDAS|102217.1000|576.5000|4949.0000|6101.8000|NA|3392.3000|10.0000|3392.3000|12130.5000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20190331|12|INDAS|113365.9000|590.4000|5351.7000|4720.5000|NA|5710.5000|108.7000|5710.5000|11041.8000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20200331|12|INDAS|117299.4000|1281.8000|5666.7000|7717.3000|NA|4393.5000|135.1000|4393.5000|14094.0000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20210331|12|INDAS|131395.0000|2178.7000|5729.2000|11448.7000|NA|1838.6000|32.2000|1838.6000|17046.7000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20220331|12|INDAS|142738.4000|1501.3000|5846.7000|35737.4000|NA|2349.4000|151.6000|2349.4000|14473.7000|NA
37410|BOMBAY BURMAH TRDG. CORPN. LTD.|20230331|12|INDAS|162986.1000|2567.4000|6648.7000|42872.0000|NA|11954.9000|118.8000|11954.9000|24736.4000|NA
374279|EMAMI AGROTECH LTD.|20170331|12|INDAS|66338.3000|NA|532.4000|6239.2000|607.8000|954.6000|15.6000|954.6000|14857.8000|NA
374279|EMAMI AGROTECH LTD.|20180331|12|INDAS|93019.8000|NA|861.8000|10167.6000|NA|3458.1000|16.0000|3458.1000|3670.7000|NA
374279|EMAMI AGROTECH LTD.|20190331|12|INDAS|126302.6000|NA|978.8000|12360.1000|1359.3000|2366.9000|22.5000|2366.9000|6588.8000|NA
374279|EMAMI AGROTECH LTD.|20200331|12|INDAS|129072.9000|NA|836.0000|18329.4000|1248.8000|2152.5000|8.3000|2152.5000|903.6000|NA
374279|EMAMI AGROTECH LTD.|20210331|12|INDAS|142798.1000|NA|895.8000|19127.8000|1781.4000|930.7000|51.5000|930.7000|-1784.7000|NA
374279|EMAMI AGROTECH LTD.|20220331|12|INDAS|183361.3000|NA|1017.3000|17799.6000|1965.3000|7666.4000|61.7000|7666.4000|-168.2000|NA
374279|EMAMI AGROTECH LTD.|20230331|12|INDAS|185402.3000|NA|1085.9000|16977.7000|2091.3000|1217.5000|8.8000|1217.5000|-1986.5000|NA
375287|K N AGRI RESOURCES LTD.|20160331|12|IGAAP|5036.5000|NA|51.7000|55.1000|NA|18.0000|NA|18.0000|90.2000|NA
375287|K N AGRI RESOURCES LTD.|20170331|12|IGAAP|7071.8000|NA|53.2000|38.6000|NA|9.9000|NA|9.9000|62.2000|NA
375287|K N AGRI RESOURCES LTD.|20180331|12|IGAAP|7646.0000|NA|59.4000|34.3000|NA|28.3000|NA|28.3000|75.5000|NA
375287|K N AGRI RESOURCES LTD.|20190331|12|IGAAP|11954.5000|NA|63.1000|2.6000|NA|36.4000|NA|36.4000|NA|NA
375287|K N AGRI RESOURCES LTD.|20200331|12|INDAS|6985.3000|NA|68.2000|5.0000|NA|24.8000|NA|24.8000|370.9000|47.3000
375287|K N AGRI RESOURCES LTD.|20210331|12|INDAS|NA|NA|67.9000|2.4000|1.0000|1811.5000|NA|1811.5000|136.3000|552.7000
375287|K N AGRI RESOURCES LTD.|20220331|12|INDAS|NA|NA|98.8000|1.4000|1.0000|3.5000|NA|3.5000|-244.1000|1014.6000
375446|COROMANDEL SUGARS LTD.|20190331|12|INDAS|1629.8000|NA|136.6000|3175.6000|NA|31.9000|NA|31.9000|-333.4000|NA
375446|COROMANDEL SUGARS LTD.|20200331|12|INDAS|2610.8000|NA|147.3000|3056.2000|NA|25.0000|0.1000|25.0000|749.1000|NA
375446|COROMANDEL SUGARS LTD.|20210331|12|INDAS|2544.8000|NA|141.4000|3258.6000|NA|38.6000|NA|38.6000|250.8000|NA
375446|COROMANDEL SUGARS LTD.|20220331|12|INDAS|2805.9000|NA|147.8000|3358.5000|NA|8.7000|NA|8.7000|-651.3000|NA
375846|CARLSBERG INDIA PVT. LTD.|20160331|12|INDAS|24952.0000|NA|1391.0000|0.0000|125.0000|454.0000|5.0000|454.0000|90.0000|NA
375846|CARLSBERG INDIA PVT. LTD.|20170331|12|INDAS|29925.0000|NA|1392.0000|NA|NA|938.0000|13.0000|938.0000|904.0000|NA
375846|CARLSBERG INDIA PVT. LTD.|20180331|12|INDAS|36862.0000|NA|1476.0000|NA|NA|2103.0000|2.0000|2103.0000|3529.0000|NA
375846|CARLSBERG INDIA PVT. LTD.|20190331|12|INDAS|50312.0000|NA|1897.0000|NA|NA|610.0000|2.0000|610.0000|1912.0000|NA
375846|CARLSBERG INDIA PVT. LTD.|20200331|12|INDAS|55127.0000|NA|2068.0000|65.0000|NA|1013.0000|4.0000|1013.0000|827.0000|NA
375846|CARLSBERG INDIA PVT. LTD.|20210331|12|INDAS|41174.0000|NA|1801.0000|36.0000|NA|542.0000|2.0000|542.0000|3481.0000|NA
376524|PAN INDIA FOOD SOLUTIONS PVT. LTD.|20160331|12|IGAAP|NA|NA|286.7000|500.0000|NA|16.0000|5.3000|16.0000|NA|NA
376524|PAN INDIA FOOD SOLUTIONS PVT. LTD.|20170331|12|IGAAP|NA|NA|257.3000|0.0000|500.0000|2.8000|0.4000|2.8000|-28.1000|NA
376524|PAN INDIA FOOD SOLUTIONS PVT. LTD.|20180331|12|IGAAP|NA|NA|93.5000|260.0000|240.0000|1.3000|NA|1.3000|NA|NA
377456|SUMINTER INDIA ORGANICS PVT. LTD.|20160331|12|IGAAP|3281.5000|NA|115.8000|4.4000|NA|38.3000|2.7000|38.3000|261.1000|NA
377456|SUMINTER INDIA ORGANICS PVT. LTD.|20170331|12|IGAAP|5177.9000|NA|162.3000|0.4000|4.0000|61.6000|1.0000|61.6000|-17.7000|NA
377456|SUMINTER INDIA ORGANICS PVT. LTD.|20180331|12|IGAAP|4404.8000|NA|185.9000|NA|NA|NA|NA|NA|NA|NA
377456|SUMINTER INDIA ORGANICS PVT. LTD.|20190331|12|IGAAP|4992.3000|NA|211.3000|1.9000|NA|NA|NA|NA|NA|NA
377456|SUMINTER INDIA ORGANICS PVT. LTD.|20200331|12|IGAAP|4073.4000|NA|231.4000|203.4000|29.7000|NA|NA|NA|NA|NA
377456|SUMINTER INDIA ORGANICS PVT. LTD.|20210331|12|IGAAP|3972.4000|105.8000|225.4000|272.4000|53.5000|299.8000|6.4000|299.8000|NA|NA
377456|SUMINTER INDIA ORGANICS PVT. LTD.|20220331|12|IGAAP|6188.1000|16.4000|265.5000|189.8000|82.6000|86.4000|4.6000|86.4000|NA|NA
37750|BONN NUTRIENTS PVT. LTD.|20160331|12|IGAAP|2591.2000|NA|229.3000|121.9000|47.2000|65.9000|NA|65.9000|NA|NA
37750|BONN NUTRIENTS PVT. LTD.|20170331|12|IGAAP|2844.4000|NA|259.8000|227.3000|NA|198.4000|NA|198.4000|122.7000|NA
37750|BONN NUTRIENTS PVT. LTD.|20180331|12|IGAAP|3111.1000|NA|307.5000|267.1000|NA|80.6000|NA|80.6000|7.9000|NA
37750|BONN NUTRIENTS PVT. LTD.|20190331|12|IGAAP|3235.1000|NA|339.0000|265.5000|NA|66.0000|NA|66.0000|118.0000|NA
37750|BONN NUTRIENTS PVT. LTD.|20200331|12|IGAAP|3741.4000|NA|378.0000|241.3000|NA|74.5000|NA|74.5000|145.2000|NA
37750|BONN NUTRIENTS PVT. LTD.|20210331|12|IGAAP|3764.7000|NA|417.7000|269.1000|NA|101.1000|NA|101.1000|135.0000|NA
379424|DEVYANI FOOD INDS. LTD.|20160331|12|IGAAP|6188.2000|NA|625.0000|2698.3000|NA|NA|NA|NA|407.8000|NA
379424|DEVYANI FOOD INDS. LTD.|20170331|12|INDAS|4666.1000|NA|508.0000|2679.2000|36.0000|549.1000|19.4000|549.1000|-1087.3000|NA
379424|DEVYANI FOOD INDS. LTD.|20180331|12|INDAS|5109.4000|NA|704.4000|3647.0000|NA|1562.2000|3.6000|1562.2000|1208.7000|NA
379424|DEVYANI FOOD INDS. LTD.|20190331|12|INDAS|6499.0000|NA|1075.3000|5717.3000|NA|7092.8000|2494.1000|7092.8000|1004.2000|NA
379424|DEVYANI FOOD INDS. LTD.|20200331|12|INDAS|9465.9000|NA|1337.0000|5722.1000|NA|943.7000|0.7000|943.7000|268.2000|NA
379424|DEVYANI FOOD INDS. LTD.|20210331|12|INDAS|6714.2000|NA|974.2000|4469.8000|1784.7000|176.9000|0.8000|176.9000|-204.7000|NA
379424|DEVYANI FOOD INDS. LTD.|20220331|12|INDAS|8275.4000|NA|1089.8000|4772.0000|771.3000|-168.4000|0.5000|-168.4000|-219.7000|NA
379424|DEVYANI FOOD INDS. LTD.|20230331|12|INDAS|11153.6000|NA|1419.1000|2739.7000|215.9000|1765.2000|NA|1765.2000|81.3000|NA
379455|GANGAKHED SUGAR & ENERGY LTD.|20160331|12|IGAAP|3607.4000|15.7000|131.2000|1462.8000|NA|NA|NA|NA|41.5000|NA
379455|GANGAKHED SUGAR & ENERGY LTD.|20170331|12|IGAAP|5552.7000|NA|135.6000|973.0000|NA|250.6000|33.2000|250.6000|889.1000|NA
379690|SATISH SUGARS LTD.|20160331|12|IGAAP|5581.3000|NA|155.4000|1891.0000|NA|133.6000|NA|133.6000|-101.8000|NA
379690|SATISH SUGARS LTD.|20170331|12|IGAAP|6193.7000|NA|190.4000|2790.4000|NA|1645.4000|NA|1645.4000|1287.0000|NA
379690|SATISH SUGARS LTD.|20180331|12|IGAAP|4169.6000|NA|230.8000|2324.1000|NA|169.2000|NA|169.2000|621.7000|NA
379690|SATISH SUGARS LTD.|20190331|12|IGAAP|6425.9000|NA|277.0000|2172.4000|NA|72.4000|NA|72.4000|NA|NA
379690|SATISH SUGARS LTD.|20200331|12|IGAAP|6227.1000|NA|293.5000|2361.7000|NA|56.5000|NA|56.5000|NA|NA
379690|SATISH SUGARS LTD.|20210331|12|INDAS|8377.1000|NA|291.2000|2333.9000|NA|103.3000|NA|103.3000|699.8000|NA
379690|SATISH SUGARS LTD.|20220331|12|INDAS|10888.1000|NA|301.8000|2384.3000|NA|531.6000|NA|531.6000|1236.3000|NA
383939|PHENIL SUGARS LTD.|20160331|12|IGAAP|707.7000|NA|123.6000|4565.4000|86.1000|0.5000|NA|0.5000|37.1000|NA
383939|PHENIL SUGARS LTD.|20170331|12|IGAAP|459.1000|NA|107.1000|4470.0000|NA|1.0000|NA|1.0000|171.0000|NA
383939|PHENIL SUGARS LTD.|20180331|12|IGAAP|354.2000|NA|113.4000|4633.9000|NA|0.1000|NA|0.1000|11.0000|NA
384430|AMIR CHAND JAGDISH KUMAR (EXPORTS) LTD.|20210331|12|INDAS|11020.3000|0.9000|95.1000|169.8000|NA|65.0000|NA|65.0000|50.7000|8334.8000
384430|AMIR CHAND JAGDISH KUMAR (EXPORTS) LTD.|20220331|12|INDAS|12166.4000|39.8000|95.6000|114.0000|NA|14.8000|NA|14.8000|691.7000|7138.4000
384723|KISHLAY FOODS PVT. LTD.|20190331|12|IGAAP|1731.3000|NA|84.7000|59.6000|NA|1030.7000|496.4000|1030.7000|NA|NA
384723|KISHLAY FOODS PVT. LTD.|20200331|12|IGAAP|2381.3000|NA|143.8000|43.5000|NA|131.7000|0.8000|131.7000|195.6000|NA
384723|KISHLAY FOODS PVT. LTD.|20210331|12|IGAAP|2915.0000|NA|169.2000|38.3000|20.5000|169.7000|NA|169.7000|NA|NA
384723|KISHLAY FOODS PVT. LTD.|20220331|12|IGAAP|3171.2000|NA|173.3000|29.9000|21.0000|49.9000|NA|49.9000|NA|NA
384832|SATYAM BALAJEE RICE INDS. PVT. LTD.|20170331|12|IGAAP|1261.3000|21.7000|102.5000|NA|NA|26.3000|NA|26.3000|657.7000|NA
384832|SATYAM BALAJEE RICE INDS. PVT. LTD.|20180331|12|IGAAP|898.8000|20.6000|127.7000|NA|NA|19.0000|NA|19.0000|-867.3000|NA
384832|SATYAM BALAJEE RICE INDS. PVT. LTD.|20190331|12|IGAAP|4859.7000|321.5000|124.9000|NA|NA|18.9000|NA|18.9000|119.6000|NA
384832|SATYAM BALAJEE RICE INDS. PVT. LTD.|20200331|12|IGAAP|7174.3000|2.0000|90.7000|NA|NA|8.1000|NA|8.1000|1194.1000|NA
384832|SATYAM BALAJEE RICE INDS. PVT. LTD.|20210331|12|IGAAP|18090.1000|NA|130.4000|NA|NA|16.6000|NA|16.6000|-1717.1000|NA
384832|SATYAM BALAJEE RICE INDS. PVT. LTD.|20220331|12|IGAAP|20569.3000|172.0000|255.7000|NA|NA|43.6000|NA|43.6000|-38.1000|NA
384832|SATYAM BALAJEE RICE INDS. PVT. LTD.|20230331|12|IGAAP|6072.5000|185.1000|148.8000|NA|NA|555.7000|NA|555.7000|2329.6000|NA
385116|LOKMANGAL SUGAR ETHENOL & CO-GENERATION INDS. LTD.|20160331|12|IGAAP|3148.2000|2.3000|75.3000|939.5000|NA|242.5000|NA|242.5000|906.3000|NA
385116|LOKMANGAL SUGAR ETHENOL & CO-GENERATION INDS. LTD.|20170331|12|IGAAP|821.3000|NA|50.2000|686.8000|NA|64.6000|NA|64.6000|740.0000|NA
385116|LOKMANGAL SUGAR ETHENOL & CO-GENERATION INDS. LTD.|20180331|12|IGAAP|2345.3000|NA|76.9000|474.4000|NA|25.8000|NA|25.8000|565.8000|NA
385787|S N J DISTILLERS PVT. LTD.|20170331|12|IGAAP|15086.1000|NA|243.9000|865.8000|4.7000|1967.3000|NA|1967.3000|1021.4000|NA
385787|S N J DISTILLERS PVT. LTD.|20180331|12|IGAAP|18710.6000|NA|458.0000|1311.2000|NA|1363.9000|NA|1363.9000|820.0000|NA
385787|S N J DISTILLERS PVT. LTD.|20190331|12|IGAAP|24500.1000|NA|534.7000|1185.9000|0.5000|925.5000|140.0000|925.5000|152.0000|1.9000
385787|S N J DISTILLERS PVT. LTD.|20200331|12|INDAS|21878.1000|NA|522.1000|963.6000|NA|622.9000|NA|622.9000|422.0000|2.9000
385787|S N J DISTILLERS PVT. LTD.|20210331|12|INDAS|25371.5000|NA|638.6000|2386.5000|NA|892.6000|NA|892.6000|290.1000|NA
387712|VAYHAN COFFEE LTD.|20160331|12|IGAAP|1140.6000|46.7000|64.4000|61.3000|10.7000|43.8000|NA|43.8000|-1.0000|992.7000
387712|VAYHAN COFFEE LTD.|20170331|12|IGAAP|969.1000|67.5000|65.8000|119.1000|12.0000|39.7000|NA|39.7000|47.1000|969.1000
387712|VAYHAN COFFEE LTD.|20180331|12|IGAAP|1321.2000|69.0000|59.6000|144.4000|10.7000|1.0000|NA|1.0000|64.7000|1278.2000
387712|VAYHAN COFFEE LTD.|20190331|12|IGAAP|1515.6000|97.2000|53.4000|144.7000|NA|4.7000|NA|4.7000|75.9000|1425.6000
387712|VAYHAN COFFEE LTD.|20200331|12|IGAAP|1531.1000|NA|58.8000|106.3000|NA|42.9000|NA|42.9000|121.9000|1278.7000
387712|VAYHAN COFFEE LTD.|20210331|12|IGAAP|2103.3000|NA|59.3000|47.2000|NA|98.2000|NA|98.2000|120.0000|2011.5000
387712|VAYHAN COFFEE LTD.|20220331|12|IGAAP|2625.7000|NA|69.6000|79.5000|NA|63.5000|NA|63.5000|155.1000|2440.3000
38832|BRINDAVAN BEVERAGES PVT. LTD.|20160331|12|IGAAP|3223.7000|NA|111.2000|185.2000|NA|230.1000|0.4000|230.1000|401.1000|NA
38832|BRINDAVAN BEVERAGES PVT. LTD.|20170331|12|INDAS|3364.6000|NA|120.4000|257.9000|NA|575.1000|0.2000|575.1000|28.5000|NA
38832|BRINDAVAN BEVERAGES PVT. LTD.|20180331|12|INDAS|3780.1000|NA|162.9000|204.2000|NA|158.3000|0.3000|158.3000|422.8000|NA
38832|BRINDAVAN BEVERAGES PVT. LTD.|20190331|12|INDAS|4061.3000|NA|225.3000|12.1000|NA|317.9000|NA|317.9000|429.6000|NA
38832|BRINDAVAN BEVERAGES PVT. LTD.|20200331|12|INDAS|4963.0000|NA|202.7000|267.5000|NA|277.2000|NA|277.2000|390.4000|NA
38832|BRINDAVAN BEVERAGES PVT. LTD.|20210331|12|INDAS|2579.8000|NA|167.1000|343.2000|NA|97.4000|NA|97.4000|455.3000|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20160331|12|IGAAP|NA|NA|111.8000|6.0000|NA|402.2000|NA|402.2000|NA|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20170331|12|IGAAP|11699.2000|NA|145.0000|2.2000|6.9000|819.9000|NA|819.9000|NA|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20180331|12|IGAAP|11511.7000|NA|238.0000|2010.0000|NA|781.5000|NA|781.5000|NA|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20190331|12|IGAAP|20555.2000|11.5000|260.9000|1675.0000|335.0000|450.4000|NA|450.4000|-1734.5000|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20200331|12|IGAAP|24242.0000|0.1000|300.1000|1005.1000|670.0000|63.7000|NA|63.7000|2225.9000|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20210331|12|INDAS|23316.3000|NA|378.9000|1654.7000|759.8000|81.5000|NA|81.5000|-688.4000|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20220331|12|INDAS|25050.7000|NA|187.1000|1497.7000|518.3000|3.8000|NA|3.8000|423.3000|NA
389294|E T C AGRO PROCESSING (INDIA) PVT. LTD.|20230331|12|INDAS|18283.0000|NA|211.5000|1109.2000|420.1000|107.2000|NA|107.2000|236.9000|NA
389736|VENKATESHWARA B V BIOCORP PVT. LTD.|20160331|12|IGAAP|3675.0000|NA|188.4000|36.8000|22.1000|121.5000|94.3000|121.5000|-19.8000|NA
389736|VENKATESHWARA B V BIOCORP PVT. LTD.|20170331|12|IGAAP|3806.3000|NA|212.5000|121.5000|30.1000|191.9000|NA|191.9000|143.4000|NA
389736|VENKATESHWARA B V BIOCORP PVT. LTD.|20180331|12|IGAAP|4764.4000|NA|250.6000|84.6000|36.9000|52.3000|1.0000|52.3000|903.8000|NA
389736|VENKATESHWARA B V BIOCORP PVT. LTD.|20190331|12|IGAAP|5654.2000|NA|303.7000|58.8000|24.0000|123.8000|0.1000|123.8000|581.6000|NA
389736|VENKATESHWARA B V BIOCORP PVT. LTD.|20200331|12|INDAS|5824.7000|NA|299.7000|123.5000|NA|128.6000|21.9000|128.6000|500.2000|NA
389736|VENKATESHWARA B V BIOCORP PVT. LTD.|20210331|12|INDAS|6300.7000|NA|327.2000|223.1000|6.4000|421.3000|NA|421.3000|962.2000|NA
389736|VENKATESHWARA B V BIOCORP PVT. LTD.|20220331|12|INDAS|8599.4000|NA|312.2000|159.6000|9.5000|63.9000|NA|63.9000|1355.8000|NA
391598|GHARANA FOODS LTD.|20200331|12|IGAAP|554.7000|NA|2.8000|NA|NA|1.5000|NA|1.5000|NA|NA
391598|GHARANA FOODS LTD.|20210331|12|IGAAP|382.9000|NA|2.9000|NA|NA|0.2000|NA|0.2000|NA|NA
391598|GHARANA FOODS LTD.|20220331|12|IGAAP|459.0000|NA|3.0000|NA|NA|0.4000|NA|0.4000|NA|NA
392857|AMGOORIE INDIA LTD.|20160331|15|INDAS|875.9000|NA|484.1000|NA|NA|46.0000|NA|46.0000|81.0000|NA
392857|AMGOORIE INDIA LTD.|20170331|12|INDAS|928.1000|NA|450.1000|NA|NA|101.8000|0.7000|101.8000|130.7000|NA
392857|AMGOORIE INDIA LTD.|20180331|12|INDAS|752.8000|NA|435.1000|NA|NA|43.7000|NA|43.7000|-22.5000|NA
392857|AMGOORIE INDIA LTD.|20190331|12|INDAS|915.0000|NA|533.5000|240.0000|NA|705.3000|81.9000|705.3000|105.0000|NA
392857|AMGOORIE INDIA LTD.|20200331|12|INDAS|1363.9000|NA|737.0000|217.2000|26.7000|30.5000|NA|30.5000|86.3000|NA
392857|AMGOORIE INDIA LTD.|20210331|12|INDAS|1561.5000|NA|740.3000|188.8000|26.7000|42.4000|3.0000|42.4000|126.2000|NA
392857|AMGOORIE INDIA LTD.|20220331|12|INDAS|1557.5000|NA|842.1000|161.6000|26.7000|48.7000|NA|48.7000|104.2000|NA
394656|JUBILANT INDUSTRIES LTD.|20160331|12|IGAAP|6426.5000|NA|777.8000|1705.9000|39.7000|1305.2000|1237.7000|1305.2000|507.6000|NA
394656|JUBILANT INDUSTRIES LTD.|20170331|12|INDAS|5477.0000|NA|673.5000|1329.3000|352.4000|166.9000|0.2000|166.9000|470.8000|NA
394656|JUBILANT INDUSTRIES LTD.|20180331|12|INDAS|4634.2000|NA|653.6000|1659.0000|210.9000|23.0000|NA|23.0000|417.6000|NA
394656|JUBILANT INDUSTRIES LTD.|20190331|12|INDAS|5109.8000|NA|659.1000|1340.3000|265.8000|82.2000|22.2000|82.2000|641.4000|NA
394656|JUBILANT INDUSTRIES LTD.|20200331|12|INDAS|4954.5000|NA|678.2000|1110.9000|305.1000|288.8000|2.7000|288.8000|472.7000|NA
394656|JUBILANT INDUSTRIES LTD.|20210331|12|INDAS|5469.7000|NA|756.5000|728.1000|NA|139.5000|2.0000|139.5000|618.6000|NA
394656|JUBILANT INDUSTRIES LTD.|20220331|12|INDAS|8727.4000|NA|897.1000|583.9000|424.7000|255.0000|NA|255.0000|299.9000|NA
394656|JUBILANT INDUSTRIES LTD.|20230331|12|INDAS|12358.7000|NA|983.3000|430.1000|135.5000|355.4000|5.1000|355.4000|144.5000|NA
394949|M K OVERSEAS PVT. LTD.|20160331|12|IGAAP|21941.0000|NA|281.0000|149.3000|NA|253.6000|NA|253.6000|NA|NA
394949|M K OVERSEAS PVT. LTD.|20170331|12|IGAAP|20406.0000|NA|NA|273.3000|NA|157.7000|NA|157.7000|NA|NA
395143|INDIAN CANE POWER LTD.|20160331|12|IGAAP|4891.5000|NA|181.4000|3376.6000|560.5000|2003.6000|NA|2003.6000|NA|NA
395143|INDIAN CANE POWER LTD.|20170331|12|IGAAP|3870.6000|NA|174.1000|4143.4000|460.9000|1568.9000|NA|1568.9000|NA|NA
395143|INDIAN CANE POWER LTD.|20180331|12|IGAAP|3904.5000|NA|179.2000|4145.3000|340.4000|87.5000|NA|87.5000|NA|NA
395143|INDIAN CANE POWER LTD.|20190331|12|IGAAP|4150.2000|NA|187.9000|4274.7000|NA|142.3000|NA|142.3000|NA|NA
395143|INDIAN CANE POWER LTD.|20200331|12|IGAAP|6445.6000|NA|204.8000|2037.9000|NA|520.4000|NA|520.4000|NA|NA
395143|INDIAN CANE POWER LTD.|20210331|12|IGAAP|6834.9000|NA|242.0000|3577.1000|NA|56.4000|NA|56.4000|208.0000|NA
395143|INDIAN CANE POWER LTD.|20220331|12|IGAAP|9698.9000|NA|269.4000|3383.7000|NA|182.5000|NA|182.5000|456.6000|NA
