sa_finance1_cocode|sa_company_name|sa_finance1_year|sa_ann_rep_months|sa_fs_format|sa_sale_of_goods|sa_export_incentives|sa_salaries_bonus_pf|sa_long_term_borrowings|sa_curr_portion_lt_borrowings|sa_net_fixed_assets|sa_gross_fixed_ast_addn|sa_gross_intangible_assets_tot_addn|sa_gross_fixed_ast_addn|sa_cf_net_frm_op_activity|sa_export_goods
69914|ETHELBARI TEA CO. (1932) LTD.|20210331|12|IGAAP|161.4000|NA|10.5000|NA|NA|80.3000|3.6000|NA|3.6000|22.2000|NA
69914|ETHELBARI TEA CO. (1932) LTD.|20220331|12|IGAAP|169.1000|NA|13.0000|NA|NA|90.5000|12.1000|NA|12.1000|3.7000|NA
70087|EURO MARINE PRODUCTS LTD.|20190331|12|IGAAP|NA|NA|NA|1.3000|NA|NA|NA|NA|NA|NA|NA
70087|EURO MARINE PRODUCTS LTD.|20200331|12|IGAAP|NA|NA|NA|1.3000|NA|NA|NA|NA|NA|NA|NA
70087|EURO MARINE PRODUCTS LTD.|20210331|12|IGAAP|NA|NA|NA|1.3000|NA|NA|NA|NA|NA|NA|NA
70087|EURO MARINE PRODUCTS LTD.|20220331|12|IGAAP|NA|NA|NA|1.4000|NA|NA|NA|NA|NA|NA|NA
70087|EURO MARINE PRODUCTS LTD.|20230331|12|IGAAP|NA|NA|NA|1.4000|NA|NA|NA|NA|NA|NA|NA
70319|MCLEOD RUSSEL INDIA LTD.|20160331|12|INDAS|14830.8000|132.2000|5988.2000|2155.3000|435.2000|16267.9000|973.9000|5.2000|973.9000|1467.7000|3588.2000
70319|MCLEOD RUSSEL INDIA LTD.|20170331|12|INDAS|13929.7000|119.6000|6665.7000|1472.0000|680.8000|16360.7000|1087.3000|1.4000|1087.3000|811.9000|NA
70319|MCLEOD RUSSEL INDIA LTD.|20180331|12|INDAS|15638.2000|164.7000|7290.7000|3494.0000|1319.5000|16062.9000|742.8000|0.6000|742.8000|838.6000|NA
70319|MCLEOD RUSSEL INDIA LTD.|20190331|12|INDAS|12847.4000|149.4000|6583.6000|1581.2000|1300.8000|10889.6000|640.5000|0.1000|640.5000|3613.8000|NA
70319|MCLEOD RUSSEL INDIA LTD.|20200331|12|INDAS|8311.5000|125.6000|4546.0000|582.4000|601.4000|10154.6000|1689.6000|NA|1689.6000|-28.0000|NA
70319|MCLEOD RUSSEL INDIA LTD.|20210331|12|INDAS|10729.8000|54.8000|4770.1000|120.3000|NA|9623.8000|313.0000|0.3000|313.0000|1529.6000|NA
70319|MCLEOD RUSSEL INDIA LTD.|20220331|12|INDAS|10741.9000|8.4000|5225.3000|1.1000|NA|9664.4000|613.0000|0.2000|613.0000|708.2000|NA
70319|MCLEOD RUSSEL INDIA LTD.|20230331|12|INDAS|10546.2000|33.6000|6026.5000|0.9000|NA|9581.1000|452.1000|NA|452.1000|1454.1000|NA
71729|FACT ENTERPRISE LTD.|20160331|12|IGAAP|NA|NA|NA|2.7000|NA|2.7000|NA|NA|NA|NA|NA
71729|FACT ENTERPRISE LTD.|20170331|12|IGAAP|NA|NA|NA|2.7000|NA|2.7000|NA|NA|NA|NA|NA
71729|FACT ENTERPRISE LTD.|20180331|12|IGAAP|NA|NA|NA|2.7000|NA|2.5000|NA|NA|NA|NA|NA
71729|FACT ENTERPRISE LTD.|20190331|12|IGAAP|NA|NA|NA|2.7000|NA|2.5000|NA|NA|NA|NA|NA
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20160331|12|IGAAP|5366.7000|222.1000|238.7000|145.0000|NA|1058.7000|73.3000|NA|73.3000|-284.0000|8312.5000
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20170331|12|IGAAP|6453.1000|305.5000|293.9000|1040.4000|NA|2508.1000|1591.4000|115.7000|1591.4000|719.5000|8664.4000
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20180331|12|IGAAP|22732.5000|NA|424.3000|966.8000|NA|3030.1000|230.7000|NA|230.7000|NA|17237.2000
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20190331|12|INDAS|28352.3000|446.1000|468.4000|612.5000|NA|3289.5000|435.5000|NA|435.5000|282.2000|25315.7000
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20200331|12|INDAS|30970.3000|595.3000|527.8000|982.7000|NA|4213.6000|2258.9000|1049.1000|2258.9000|864.8000|27570.2000
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20210331|12|INDAS|39663.1000|306.6000|596.0000|846.4000|384.1000|4180.3000|321.5000|NA|321.5000|676.4000|35490.7000
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20220331|12|INDAS|53687.2000|NA|688.7000|1573.5000|NA|6631.5000|2810.4000|NA|2810.4000|-563.6000|47947.6000
71778|FAIR EXPORTS (INDIA) PVT. LTD.|20230331|12|INDAS|61526.4000|NA|776.4000|1084.1000|NA|7308.5000|1115.8000|0.8000|1115.8000|2162.8000|55831.7000
72316|FARMTEK AGRO EXPORTS LTD.|20160331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
72316|FARMTEK AGRO EXPORTS LTD.|20170331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|0.0000|NA
72316|FARMTEK AGRO EXPORTS LTD.|20180331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
72316|FARMTEK AGRO EXPORTS LTD.|20190331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
72316|FARMTEK AGRO EXPORTS LTD.|20200331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA
73323|FINNS FROZEN FOODS (INDIA) LTD. [MERGED]|20160331|12|IGAAP|110.4000|NA|16.1000|74.2000|NA|90.8000|1.9000|NA|1.9000|10.7000|200.9000
73323|FINNS FROZEN FOODS (INDIA) LTD. [MERGED]|20170331|12|INDAS|372.8000|16.6000|19.5000|19.2000|NA|85.5000|2.6000|NA|2.6000|1.8000|NA
73323|FINNS FROZEN FOODS (INDIA) LTD. [MERGED]|20180331|12|INDAS|202.6000|8.2000|22.8000|20.7000|NA|79.0000|2.1000|NA|2.1000|1.7000|NA
73839|FLEX FOODS LTD.|20160331|12|INDAS|789.9000|29.5000|136.2000|155.9000|64.5000|755.1000|248.6000|0.1000|248.6000|260.9000|505.2000
73839|FLEX FOODS LTD.|20170331|12|INDAS|809.3000|23.0000|148.1000|103.1000|51.0000|747.9000|42.3000|NA|42.3000|99.3000|580.2000
73839|FLEX FOODS LTD.|20180331|12|INDAS|875.8000|30.6000|165.3000|141.1000|40.5000|811.6000|114.3000|NA|114.3000|175.3000|652.4000
73839|FLEX FOODS LTD.|20190331|12|INDAS|815.9000|32.8000|170.3000|83.1000|33.0000|828.9000|71.8000|NA|71.8000|167.4000|602.4000
73839|FLEX FOODS LTD.|20200331|12|INDAS|783.5000|24.1000|180.5000|31.6000|24.8000|801.3000|26.8000|NA|26.8000|166.4000|481.1000
73839|FLEX FOODS LTD.|20210331|12|INDAS|1005.7000|17.2000|172.5000|0.0000|12.3000|763.8000|16.0000|NA|16.0000|127.9000|718.5000
73839|FLEX FOODS LTD.|20220331|12|INDAS|1086.7000|7.5000|162.8000|1060.6000|79.7000|779.4000|67.4000|NA|67.4000|23.0000|787.6000
73839|FLEX FOODS LTD.|20230331|12|INDAS|1134.5000|7.5000|200.1000|1845.0000|153.2000|2340.8000|1661.2000|NA|1661.2000|69.4000|931.3000
74099|FLOWER & TISSUE INDIA LTD.|20160331|12|IGAAP|NA|NA|0.1000|NA|NA|NA|NA|NA|NA|-1.2000|NA
74099|FLOWER & TISSUE INDIA LTD.|20170331|12|IGAAP|NA|NA|0.1000|NA|NA|NA|NA|NA|NA|-4.2000|NA
74099|FLOWER & TISSUE INDIA LTD.|20180331|12|IGAAP|NA|NA|0.2000|NA|NA|NA|NA|NA|NA|-5.7000|NA
74099|FLOWER & TISSUE INDIA LTD.|20190331|12|IGAAP|NA|NA|NA|NA|NA|NA|NA|NA|NA|-0.1000|NA
74099|FLOWER & TISSUE INDIA LTD.|20200331|12|IGAAP|NA|NA|0.1000|NA|NA|NA|NA|NA|NA|-0.9000|NA
74342|3 F INDUSTRIES LTD.|20160331|12|IGAAP|15184.6000|NA|253.7000|672.7000|NA|2802.0000|240.0000|21.1000|240.0000|118.9000|2842.9000
74342|3 F INDUSTRIES LTD.|20170331|12|IGAAP|16654.0000|NA|341.1000|946.7000|NA|2906.3000|276.4000|8.8000|276.4000|-219.3000|2348.7000
74342|3 F INDUSTRIES LTD.|20180331|12|IGAAP|17603.2000|NA|421.3000|858.3000|327.3000|2939.4000|203.8000|NA|203.8000|965.3000|2156.4000
74342|3 F INDUSTRIES LTD.|20190331|12|INDAS|22238.7000|24.7000|356.7000|606.3000|NA|3137.9000|461.2000|1.3000|461.2000|NA|NA
74342|3 F INDUSTRIES LTD.|20200331|12|INDAS|22699.8000|10.5000|625.5000|1140.2000|NA|3209.0000|313.0000|NA|313.0000|2129.7000|NA
74342|3 F INDUSTRIES LTD.|20210331|12|INDAS|27691.5000|3.2000|889.3000|1258.1000|NA|3227.9000|285.3000|0.6000|285.3000|2406.2000|NA
74342|3 F INDUSTRIES LTD.|20220331|12|INDAS|37743.7000|61.5000|912.4000|1090.7000|NA|3146.8000|175.6000|0.9000|175.6000|4642.7000|NA
7450|AGARWAL INDUSTRIES PVT. LTD.|20160331|12|IGAAP|10348.8000|NA|63.0000|360.2000|NA|732.0000|7.9000|NA|7.9000|-387.6000|NA
7450|AGARWAL INDUSTRIES PVT. LTD.|20170331|12|IGAAP|3753.9000|NA|55.6000|392.5000|NA|795.4000|84.6000|NA|84.6000|-343.1000|NA
7450|AGARWAL INDUSTRIES PVT. LTD.|20180331|12|IGAAP|2227.0000|NA|19.3000|397.1000|NA|739.7000|0.1000|NA|0.1000|125.5000|NA
7450|AGARWAL INDUSTRIES PVT. LTD.|20190331|12|IGAAP|2889.4000|NA|15.2000|602.0000|NA|719.5000|0.4000|NA|0.4000|268.8000|NA
7450|AGARWAL INDUSTRIES PVT. LTD.|20200331|12|IGAAP|2752.6000|NA|45.2000|284.4000|NA|623.8000|0.1000|NA|0.1000|-111.7000|NA
7450|AGARWAL INDUSTRIES PVT. LTD.|20210331|12|IGAAP|2390.3000|NA|52.9000|107.7000|NA|560.0000|4.4000|NA|4.4000|107.1000|NA
74565|FORSTAR FROZEN FOODS PVT. LTD.|20160331|12|IGAAP|2392.3000|74.5000|50.0000|3.4000|NA|402.0000|18.3000|NA|18.3000|429.1000|2229.0000
74565|FORSTAR FROZEN FOODS PVT. LTD.|20170331|12|IGAAP|3473.1000|119.6000|60.1000|0.0000|0.2000|359.3000|21.8000|NA|21.8000|NA|NA
74565|FORSTAR FROZEN FOODS PVT. LTD.|20180331|12|IGAAP|3822.6000|99.4000|90.8000|3.2000|3.0000|393.4000|85.8000|NA|85.8000|NA|3558.3000
74565|FORSTAR FROZEN FOODS PVT. LTD.|20190331|12|IGAAP|3375.1000|82.9000|113.5000|0.8000|2.8000|375.2000|36.9000|NA|36.9000|258.1000|3246.9000
74565|FORSTAR FROZEN FOODS PVT. LTD.|20200331|12|IGAAP|3597.2000|92.6000|122.0000|3.5000|2.4000|395.3000|74.3000|NA|74.3000|-242.7000|3522.1000
74565|FORSTAR FROZEN FOODS PVT. LTD.|20210331|12|IGAAP|2423.3000|67.5000|80.8000|1.8000|1.7000|365.6000|19.6000|NA|19.6000|-91.7000|NA
74565|FORSTAR FROZEN FOODS PVT. LTD.|20220331|12|IGAAP|3432.0000|93.3000|91.5000|0.0000|1.8000|356.4000|36.3000|NA|36.3000|19.7000|NA
74565|FORSTAR FROZEN FOODS PVT. LTD.|20230331|12|IGAAP|3014.5000|83.1000|105.4000|NA|NA|319.0000|5.0000|NA|5.0000|-264.3000|NA
74669|FORTUNE FOODS LTD.|20160331|12|IGAAP|353.5000|NA|15.6000|8.4000|31.3000|62.8000|13.2000|NA|13.2000|13.8000|NA
74669|FORTUNE FOODS LTD.|20170331|12|INDAS|39.1000|NA|13.9000|12.3000|NA|78.9000|24.0000|NA|24.0000|21.3000|NA
74669|FORTUNE FOODS LTD.|20180331|12|INDAS|49.9000|NA|14.6000|7.3000|29.5000|77.2000|7.3000|NA|7.3000|14.5000|NA
74669|FORTUNE FOODS LTD.|20190331|12|INDAS|33.1000|NA|13.7000|2.9000|33.5000|69.1000|1.9000|NA|1.9000|3.1000|NA
74669|FORTUNE FOODS LTD.|20200331|12|INDAS|13.5000|NA|14.1000|0.6000|25.7000|64.3000|2.3000|NA|2.3000|14.7000|NA
74669|FORTUNE FOODS LTD.|20210331|12|INDAS|11.2000|NA|28.9000|4.5000|NA|58.4000|0.9000|NA|0.9000|9.5000|NA
74669|FORTUNE FOODS LTD.|20220331|12|INDAS|96.7000|NA|29.9000|0.1000|NA|54.7000|2.9000|NA|2.9000|15.5000|NA
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20160331|12|INDAS|30581.2000|9.2000|786.9000|NA|NA|2790.5000|249.3000|NA|249.3000|1134.2000|875.3000
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20170331|12|INDAS|835.6000|12.4000|801.0000|NA|NA|2626.1000|278.3000|NA|278.3000|473.5000|23377.7000
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20180331|12|INDAS|17085.6000|12.1000|446.8000|NA|NA|2341.5000|104.2000|NA|104.2000|394.8000|1200.2000
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20190331|12|INDAS|21491.0000|NA|345.4000|NA|NA|2060.2000|43.8000|NA|43.8000|-56.3000|41.8000
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20200331|12|INDAS|20519.2000|NA|322.8000|NA|NA|1929.2000|162.7000|NA|162.7000|3630.5000|NA
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20210331|12|INDAS|18250.8000|NA|334.2000|314.3000|NA|2163.0000|519.9000|NA|519.9000|929.0000|NA
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20220331|12|INDAS|67463.9000|NA|551.0000|NA|NA|1891.9000|73.7000|NA|73.7000|1818.1000|NA
75298|FRIGERIO CONSERVA ALLANA PVT. LTD.|20230331|12|INDAS|22515.6000|NA|485.5000|NA|NA|1446.2000|50.8000|NA|50.8000|12657.4000|NA
75301|FRIGORIFICO ALLANA PVT. LTD.|20160331|12|INDAS|NA|NA|1079.9000|NA|NA|3351.3000|414.5000|NA|414.5000|603.8000|26901.1000
75301|FRIGORIFICO ALLANA PVT. LTD.|20170331|12|INDAS|53605.8000|NA|1001.4000|NA|NA|3243.5000|429.0000|NA|429.0000|544.4000|NA
75301|FRIGORIFICO ALLANA PVT. LTD.|20180331|12|INDAS|36661.5000|NA|686.2000|NA|NA|3289.6000|576.3000|NA|576.3000|845.4000|NA
75301|FRIGORIFICO ALLANA PVT. LTD.|20190331|12|INDAS|36466.1000|NA|586.8000|NA|NA|3067.5000|327.4000|1.1000|327.4000|1661.9000|NA
75301|FRIGORIFICO ALLANA PVT. LTD.|20200331|12|INDAS|35447.2000|NA|650.9000|683.4000|NA|3648.7000|1147.8000|NA|1147.8000|5820.0000|NA
75301|FRIGORIFICO ALLANA PVT. LTD.|20210331|12|INDAS|44526.3000|NA|650.8000|638.9000|NA|3441.6000|343.8000|NA|343.8000|-17.6000|NA
75301|FRIGORIFICO ALLANA PVT. LTD.|20220331|12|INDAS|59451.7000|NA|691.3000|603.6000|NA|4071.2000|1172.0000|NA|1172.0000|3034.4000|NA
75453|FROST FALCON DISTILLERIES LTD.|20160331|12|IGAAP|496.5000|NA|11.6000|NA|NA|149.6000|10.8000|NA|10.8000|66.2000|NA
75453|FROST FALCON DISTILLERIES LTD.|20170331|12|IGAAP|531.9000|NA|13.0000|NA|NA|135.9000|9.7000|NA|9.7000|39.6000|NA
75453|FROST FALCON DISTILLERIES LTD.|20180331|12|IGAAP|505.0000|NA|15.4000|NA|NA|128.2000|14.5000|NA|14.5000|31.7000|NA
75453|FROST FALCON DISTILLERIES LTD.|20190331|12|IGAAP|382.6000|NA|17.5000|NA|NA|115.5000|2.7000|NA|2.7000|-32.1000|NA
75453|FROST FALCON DISTILLERIES LTD.|20200331|12|IGAAP|455.5000|NA|15.0000|NA|NA|107.6000|6.1000|NA|6.1000|-68.2000|NA
75453|FROST FALCON DISTILLERIES LTD.|20210331|12|IGAAP|860.1000|NA|16.9000|NA|NA|118.6000|26.9000|NA|26.9000|-28.0000|NA
75453|FROST FALCON DISTILLERIES LTD.|20220331|12|IGAAP|944.7000|NA|25.9000|NA|NA|388.3000|303.9000|NA|303.9000|211.0000|NA
76626|G M BREWERIES LTD.|20160331|12|IGAAP|12580.4000|NA|97.2000|NA|NA|786.5000|8.8000|0.1000|8.8000|598.6000|NA
76626|G M BREWERIES LTD.|20170331|12|INDAS|13566.5000|NA|102.1000|NA|NA|632.2000|33.2000|0.3000|33.2000|528.8000|NA
76626|G M BREWERIES LTD.|20180331|12|INDAS|16042.7000|NA|113.1000|NA|NA|657.0000|89.5000|0.1000|89.5000|628.5000|NA
76626|G M BREWERIES LTD.|20190331|12|INDAS|17036.0000|NA|121.7000|NA|NA|671.8000|73.4000|NA|73.4000|612.8000|NA
76626|G M BREWERIES LTD.|20200331|12|INDAS|16804.2000|NA|133.7000|NA|NA|619.9000|4.8000|NA|4.8000|787.8000|NA
76626|G M BREWERIES LTD.|20210331|12|INDAS|12321.1000|NA|112.2000|NA|NA|573.4000|7.5000|NA|7.5000|14.0000|NA
76626|G M BREWERIES LTD.|20220331|12|INDAS|17774.8000|NA|105.4000|NA|NA|531.9000|9.2000|NA|9.2000|974.7000|NA
76626|G M BREWERIES LTD.|20230331|12|INDAS|23250.1000|NA|124.9000|NA|NA|526.9000|42.3000|1.9000|42.3000|960.4000|NA
77003|G R CABLES LTD.|20160331|12|IGAAP|0.6000|NA|1.6000|104.0000|NA|16.5000|NA|NA|NA|-56.9000|NA
77003|G R CABLES LTD.|20170331|12|IGAAP|0.4000|NA|1.5000|109.6000|NA|16.5000|NA|NA|NA|-4.8000|NA
77003|G R CABLES LTD.|20180331|12|IGAAP|NA|NA|1.1000|136.3000|NA|16.4000|NA|NA|NA|0.0000|NA
77003|G R CABLES LTD.|20190331|12|IGAAP|NA|NA|0.9000|138.1000|NA|16.4000|NA|NA|NA|0.0000|NA
77003|G R CABLES LTD.|20200331|12|IGAAP|NA|NA|0.9000|140.1000|NA|16.4000|NA|NA|NA|0.4000|NA
77003|G R CABLES LTD.|20210331|12|INDAS|NA|NA|0.9000|141.4000|NA|16.4000|NA|NA|NA|0.0000|NA
77003|G R CABLES LTD.|20220331|12|INDAS|NA|NA|0.8000|142.8000|NA|16.4000|NA|NA|NA|0.0000|NA
77003|G R CABLES LTD.|20230331|12|INDAS|NA|NA|NA|163.1000|NA|16.3000|NA|NA|NA|20.0000|NA
77055|G R M OVERSEAS LTD.|20160331|12|IGAAP|3557.2000|NA|18.0000|413.5000|NA|211.4000|9.5000|NA|9.5000|457.0000|3005.5000
77055|G R M OVERSEAS LTD.|20170331|12|INDAS|5911.5000|NA|21.5000|484.2000|NA|212.2000|22.1000|NA|22.1000|-667.8000|5345.6000
77055|G R M OVERSEAS LTD.|20180331|12|INDAS|9249.6000|NA|29.4000|6.4000|6.6000|207.8000|15.9000|NA|15.9000|-767.9000|8478.8000
77055|G R M OVERSEAS LTD.|20190331|12|INDAS|10706.2000|4.2000|33.5000|4.7000|5.4000|307.1000|126.0000|0.1000|126.0000|-225.2000|9905.4000
77055|G R M OVERSEAS LTD.|20200331|12|INDAS|7590.6000|3.2000|38.2000|1.2000|3.5000|373.4000|95.4000|NA|95.4000|1611.8000|NA
77055|G R M OVERSEAS LTD.|20210331|12|INDAS|7689.2000|NA|53.1000|0.2000|1.4000|350.6000|6.8000|NA|6.8000|338.8000|NA
77055|G R M OVERSEAS LTD.|20220331|12|INDAS|10744.1000|NA|63.1000|4.4000|3.0000|362.7000|47.1000|NA|47.1000|-1129.7000|NA
77055|G R M OVERSEAS LTD.|20230331|12|INDAS|12366.1000|NA|68.3000|3.3000|4.4000|372.1000|51.0000|NA|51.0000|-520.8000|NA
77555|G-TECH STONE LTD.|20180331|12|INDAS|NA|NA|2.6000|0.1000|NA|4.1000|NA|NA|NA|-0.3000|NA
77555|G-TECH STONE LTD.|20190331|12|INDAS|NA|NA|1.2000|NA|NA|4.0000|NA|NA|NA|0.0000|NA
77555|G-TECH STONE LTD.|20200331|12|INDAS|NA|NA|0.4000|NA|NA|4.0000|NA|NA|NA|0.1000|NA
77555|G-TECH STONE LTD.|20210331|12|INDAS|NA|NA|0.4000|NA|NA|4.0000|NA|NA|NA|-0.5000|NA
77555|G-TECH STONE LTD.|20220331|12|INDAS|NA|NA|0.2000|NA|NA|3.5000|NA|NA|NA|25.9000|NA
78481|GANDOUR INDIA FOOD PROCESSING PVT. LTD.|20160331|12|IGAAP|1234.4000|NA|230.8000|1170.2000|NA|1845.0000|179.7000|0.3000|179.7000|32.0000|74.9000
78481|GANDOUR INDIA FOOD PROCESSING PVT. LTD.|20170331|12|IGAAP|385.4000|0.1000|183.9000|1616.9000|0.2000|1816.9000|6.3000|NA|6.3000|-529.1000|30.5000
78481|GANDOUR INDIA FOOD PROCESSING PVT. LTD.|20180331|12|IGAAP|829.6000|NA|195.2000|1622.1000|NA|1808.1000|4.4000|0.1000|4.4000|10.0000|53.9000
78481|GANDOUR INDIA FOOD PROCESSING PVT. LTD.|20190331|12|IGAAP|821.8000|NA|229.1000|2064.9000|NA|1900.5000|95.1000|0.1000|95.1000|-370.1000|NA
78481|GANDOUR INDIA FOOD PROCESSING PVT. LTD.|20200331|12|IGAAP|622.0000|3.1000|274.9000|2368.5000|0.1000|2015.9000|115.1000|NA|115.1000|-172.8000|23.8000
78481|GANDOUR INDIA FOOD PROCESSING PVT. LTD.|20210331|12|IGAAP|161.6000|3.7000|207.5000|2309.1000|0.2000|2012.1000|38.1000|0.1000|38.1000|-133.2000|NA
78481|GANDOUR INDIA FOOD PROCESSING PVT. LTD.|20220331|12|IGAAP|43.5000|NA|182.0000|2381.3000|0.2000|2058.3000|46.1000|NA|46.1000|NA|NA
78808|GANGAMAI INDUSTRIES & CONSTRUCTIONS LTD.|20160331|12|IGAAP|2541.0000|NA|54.1000|2304.0000|NA|2496.0000|443.4000|NA|443.4000|NA|NA
78808|GANGAMAI INDUSTRIES & CONSTRUCTIONS LTD.|20170331|12|IGAAP|3477.8000|NA|58.1000|2301.6000|NA|2427.2000|93.8000|NA|93.8000|1648.5000|NA
78808|GANGAMAI INDUSTRIES & CONSTRUCTIONS LTD.|20180331|12|IGAAP|2745.2000|NA|81.7000|2221.5000|NA|2367.4000|119.0000|NA|119.0000|NA|NA
78808|GANGAMAI INDUSTRIES & CONSTRUCTIONS LTD.|20190331|12|IGAAP|6871.7000|NA|138.4000|2580.1000|NA|2933.2000|778.7000|NA|778.7000|989.8000|1086.9000
78808|GANGAMAI INDUSTRIES & CONSTRUCTIONS LTD.|20200331|12|IGAAP|5960.1000|NA|190.8000|2282.8000|NA|2959.1000|281.6000|NA|281.6000|1159.7000|21.0000
78808|GANGAMAI INDUSTRIES & CONSTRUCTIONS LTD.|20210331|12|IGAAP|6227.8000|NA|172.4000|2049.4000|NA|3231.0000|560.5000|NA|560.5000|1019.2000|1661.7000
78808|GANGAMAI INDUSTRIES & CONSTRUCTIONS LTD.|20220331|12|IGAAP|9237.0000|NA|261.1000|2755.6000|NA|3657.8000|758.2000|NA|758.2000|446.1000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20160331|12|INDAS|NA|NA|76.3000|NA|NA|11.6000|0.7000|NA|0.7000|-1.5000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20170331|12|INDAS|NA|NA|72.0000|NA|NA|12.0000|4.5000|NA|4.5000|9.8000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20180331|12|INDAS|NA|NA|74.6000|NA|NA|15.2000|6.4000|NA|6.4000|-5.8000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20190331|12|INDAS|NA|NA|78.1000|NA|NA|14.4000|3.5000|NA|3.5000|-0.8000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20200331|12|INDAS|NA|NA|1.2000|NA|NA|6.3000|NA|NA|NA|-207.5000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20210331|12|INDAS|NA|NA|0.6000|NA|NA|6.0000|NA|NA|NA|2.1000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20220331|12|INDAS|NA|NA|NA|NA|NA|5.4000|NA|NA|NA|-3.7000|NA
78858|GANGES VALLY FOODS PVT. LTD.|20230331|12|INDAS|NA|NA|NA|NA|NA|4.9000|NA|NA|NA|-0.2000|NA
78881|GANGOTREE SWEETS & SNACKS PVT. LTD.|20160331|12|IGAAP|143.0000|NA|10.5000|18.7000|1.5000|59.3000|3.2000|NA|3.2000|9.1000|NA
78881|GANGOTREE SWEETS & SNACKS PVT. LTD.|20170331|12|IGAAP|155.1000|NA|10.9000|18.1000|1.8000|58.2000|3.7000|NA|3.7000|4.1000|NA
78881|GANGOTREE SWEETS & SNACKS PVT. LTD.|20180331|12|IGAAP|169.7000|NA|12.7000|16.3000|1.8000|62.4000|8.0000|NA|8.0000|8.5000|NA
78881|GANGOTREE SWEETS & SNACKS PVT. LTD.|20190331|12|IGAAP|166.1000|NA|26.7000|20.6000|1.8000|65.4000|7.8000|NA|7.8000|4.4000|NA
78881|GANGOTREE SWEETS & SNACKS PVT. LTD.|20200331|12|IGAAP|153.8000|NA|23.3000|17.7000|2.7000|68.2000|7.2000|NA|7.2000|10.0000|NA
78881|GANGOTREE SWEETS & SNACKS PVT. LTD.|20210331|12|IGAAP|93.1000|NA|20.0000|18.8000|3.3000|64.6000|0.8000|NA|0.8000|1.8000|NA
78881|GANGOTREE SWEETS & SNACKS PVT. LTD.|20220331|12|IGAAP|129.8000|NA|21.3000|18.8000|NA|65.5000|4.2000|NA|4.2000|NA|NA
78917|GANGOTRI TEXTILES LTD.|20160331|12|IGAAP|227.2000|NA|24.3000|NA|NA|401.2000|NA|NA|NA|-151.0000|NA
78917|GANGOTRI TEXTILES LTD.|20170331|12|INDAS|5.8000|NA|4.3000|NA|NA|0.8000|NA|NA|NA|14.1000|NA
78917|GANGOTRI TEXTILES LTD.|20180331|12|INDAS|0.6000|NA|2.2000|NA|NA|0.3000|NA|NA|NA|22.6000|NA
78917|GANGOTRI TEXTILES LTD.|20190331|12|INDAS|NA|NA|0.3000|NA|NA|0.3000|NA|NA|NA|-0.8000|NA
78917|GANGOTRI TEXTILES LTD.|20200331|12|INDAS|NA|NA|0.2000|NA|NA|0.3000|NA|NA|NA|-2.3000|NA
78917|GANGOTRI TEXTILES LTD.|20210331|12|INDAS|NA|NA|0.1000|NA|NA|0.3000|NA|NA|NA|-0.8000|NA
78917|GANGOTRI TEXTILES LTD.|20220331|12|INDAS|NA|NA|NA|NA|NA|0.3000|NA|NA|NA|-0.3000|NA
78917|GANGOTRI TEXTILES LTD.|20230331|12|INDAS|NA|NA|NA|NA|NA|0.3000|NA|NA|NA|-0.8000|NA
79050|GANPATI SUGAR INDS. LTD.|20160331|12|IGAAP|1216.4000|NA|118.8000|299.2000|NA|344.8000|0.2000|NA|0.2000|-220.1000|NA
79050|GANPATI SUGAR INDS. LTD.|20170331|12|IGAAP|1983.4000|NA|119.3000|67.2000|52.1000|320.1000|NA|NA|NA|624.8000|NA
79050|GANPATI SUGAR INDS. LTD.|20180331|12|IGAAP|1106.3000|NA|121.6000|15.0000|52.1000|319.6000|23.4000|NA|23.4000|-599.3000|NA
